Date,ZIP Code,Model Year,Fuel,Make,Duty,Vehicles,ZIP,latitude,longitude
12/31/2023,90043,2012,Battery Electric,OTHER/UNK,Light,4,90043,33.9887679,-118.3352594
12/31/2023,90403,2014,Battery Electric,OTHER/UNK,Light,5,90403,34.0302285,-118.4914025
12/31/2023,91411,2015,Battery Electric,OTHER/UNK,Light,8,91411,34.1785171,-118.4596299
12/31/2023,91504,2017,Battery Electric,OTHER/UNK,Light,18,91504,34.2135059,-118.3148031
12/31/2023,91107,2022,Battery Electric,FORD,Light,11,91107,34.1592511,-118.0868585
12/31/2023,91011,2022,Battery Electric,FORD,Light,12,91011,34.2175576,-118.2034276
12/31/2023,90278,2021,Battery Electric,FORD,Light,14,90278,33.8736054,-118.3702644
12/31/2023,91011,2018,Battery Electric,TESLA,Light,178,91011,34.2175576,-118.2034276
12/31/2023,90715,2018,Battery Electric,OTHER/UNK,Light,13,90715,33.8403268,-118.0788295
12/31/2023,90022,2018,Battery Electric,TESLA,Light,11,90022,34.024529,-118.1560593
12/31/2023,91205,2019,Battery Electric,TESLA,Light,15,91205,34.1367762,-118.2433999
12/31/2023,91352,2020,Battery Electric,TESLA,Light,19,91352,34.2318387,-118.3660143
12/31/2023,90067,2021,Battery Electric,TESLA,Light,60,90067,34.0564373,-118.4136903
12/31/2023,90066,2021,Battery Electric,TESLA,Light,284,90066,34.0016696,-118.4310061
12/31/2023,90035,2022,Battery Electric,TESLA,Light,175,90035,34.0514263,-118.3857654
12/31/2023,91016,2022,Battery Electric,TESLA,Light,138,91016,34.1524939,-118.0006547
12/31/2023,90029,2022,Battery Electric,TESLA,Light,48,90029,34.0898749,-118.2946307
12/31/2023,90245,2023,Battery Electric,TESLA,Light,134,90245,33.9170892,-118.4015267
12/31/2023,91001,2023,Battery Electric,TESLA,Light,284,91001,34.1951937,-118.138598
12/31/2023,91206,2023,Battery Electric,TESLA,Light,283,91206,34.1607382,-118.2130514
12/31/2023,90303,2022,Battery Electric,TESLA,Light,33,90303,33.9360043,-118.3311555
12/31/2023,90715,2022,Battery Electric,TESLA,Light,50,90715,33.8403268,-118.0788295
12/31/2023,90670,2019,Battery Electric,TESLA,Light,14,90670,33.9328315,-118.0626132
12/31/2023,90033,2016,Battery Electric,OTHER/UNK,Light,7,90033,34.051189,-118.2116184
12/31/2023,90703,2015,Battery Electric,TESLA,Light,12,90703,33.8679584,-118.0687317
12/31/2023,90305,2015,Battery Electric,OTHER/UNK,Light,2,90305,33.9582989,-118.33112
12/31/2023,90278,2016,Battery Electric,TESLA,Light,31,90278,33.8736054,-118.3702644
12/31/2023,90706,2017,Battery Electric,OTHER/UNK,Light,22,90706,33.8880236,-118.1270875
12/31/2023,90401,2018,Battery Electric,OTHER/UNK,Light,11,90401,34.0160989,-118.4924539
12/31/2023,91770,2018,Battery Electric,OTHER/UNK,Light,16,91770,34.0639147,-118.08359
12/31/2023,90048,2022,Battery Electric,TESLA,Light,213,90048,34.0728769,-118.3726545
12/31/2023,91105,2023,Battery Electric,TESLA,Light,162,91105,34.1404996,-118.1671245
12/31/2023,91011,2023,Battery Electric,TESLA,Light,408,91011,34.2175576,-118.2034276
12/31/2023,91744,2015,Battery Electric,OTHER/UNK,Light,6,91744,34.0291216,-117.9373459
12/31/2023,91733,2019,Battery Electric,OTHER/UNK,Light,5,91733,34.0454566,-118.0530828
12/31/2023,90036,2021,Battery Electric,TESLA,Light,221,90036,34.070178,-118.3497584
12/31/2023,90064,2021,Battery Electric,TESLA,Light,226,90064,34.0358208,-118.4265006
12/31/2023,90008,2021,Battery Electric,TESLA,Light,98,90008,34.010365,-118.3428122
12/31/2023,90240,2021,Battery Electric,TESLA,Light,77,90240,33.9563764,-118.1180141
12/31/2023,90245,2023,Battery Electric,RIVIAN,Light,11,90245,33.9170892,-118.4015267
12/31/2023,91001,2023,Battery Electric,RIVIAN,Light,11,91001,34.1951937,-118.138598
12/31/2023,90049,2023,Battery Electric,RIVIAN,Light,40,90049,34.0874991,-118.4897746
12/31/2023,90745,2022,Battery Electric,TESLA,Light,147,90745,33.8211807,-118.2646029
12/31/2023,91024,2023,Battery Electric,TESLA,Light,101,91024,34.1717087,-118.0466075
12/31/2023,91731,2023,Battery Electric,TESLA,Light,143,91731,34.0791547,-118.0404903
12/31/2023,90004,2023,Battery Electric,TESLA,Light,301,90004,34.0762187,-118.3109634
12/31/2023,91204,2022,Battery Electric,TESLA,Light,43,91204,34.135557,-118.26094
12/31/2023,90806,2022,Battery Electric,TESLA,Light,40,90806,33.8082061,-118.1779501
12/31/2023,90712,2011,Battery Electric,OTHER/UNK,Light,4,90712,33.848954,-118.1468692
12/31/2023,91316,2011,Battery Electric,OTHER/UNK,Light,3,91316,34.1583267,-118.5165848
12/31/2023,90004,2012,Battery Electric,OTHER/UNK,Light,5,90004,34.0762187,-118.3109634
12/31/2023,90201,2012,Battery Electric,OTHER/UNK,Light,1,90201,33.9711193,-118.1709231
12/31/2023,90650,2023,Battery Electric,HYUNDAI,Light,18,90650,33.907022,-118.0825014
12/31/2023,90042,2023,Battery Electric,HYUNDAI,Light,18,90042,34.1147494,-118.1919645
12/31/2023,91790,2024,Battery Electric,OTHER/UNK,Light,10,91790,34.0672293,-117.9378608
12/31/2023,90045,2024,Battery Electric,HYUNDAI,Light,35,90045,33.9530094,-118.4002981
12/31/2023,90272,2022,Battery Electric,AUDI,Light,45,90272,34.0793554,-118.5444933
12/31/2023,91401,2023,Battery Electric,BMW,Light,33,91401,34.178044,-118.4318859
12/31/2023,90004,2023,Battery Electric,BMW,Light,24,90004,34.0762187,-118.3109634
12/31/2023,91436,2023,Battery Electric,BMW,Light,24,91436,34.1521532,-118.4905353
12/31/2023,91403,2021,Battery Electric,VOLKSWAGEN,Light,17,91403,34.1472054,-118.4630822
12/31/2023,90723,2021,Battery Electric,OTHER/UNK,Light,11,90723,33.8976503,-118.1650961
12/31/2023,90277,2016,Battery Electric,OTHER/UNK,Light,14,90277,33.8296245,-118.3871662
12/31/2023,91011,2016,Battery Electric,OTHER/UNK,Light,24,91011,34.2175576,-118.2034276
12/31/2023,91040,2016,Battery Electric,OTHER/UNK,Light,8,91040,34.2586303,-118.3346126
12/31/2023,91107,2016,Battery Electric,OTHER/UNK,Light,19,91107,34.1592511,-118.0868585
12/31/2023,90603,2021,Battery Electric,OTHER/UNK,Light,13,90603,33.9448663,-117.9923377
12/31/2023,90272,2017,Battery Electric,OTHER/UNK,Light,13,90272,34.0793554,-118.5444933
12/31/2023,90631,2018,Battery Electric,OTHER/UNK,Light,20,90631,33.9426577,-117.9512598
12/31/2023,90048,2020,Battery Electric,OTHER/UNK,Light,19,90048,34.0728769,-118.3726545
12/31/2023,91506,2023,Battery Electric,CHEVROLET,Light,19,91506,34.1713096,-118.3238268
12/31/2023,90272,2023,Battery Electric,CHEVROLET,Light,12,90272,34.0793554,-118.5444933
12/31/2023,90001,2020,Battery Electric,OTHER/UNK,Light,12,90001,33.9736648,-118.2490388
12/31/2023,90061,2024,Battery Electric,OTHER/UNK,Light,2,90061,33.9203522,-118.2739342
12/31/2023,90062,2013,Battery Electric,OTHER/UNK,Light,4,90062,34.0034933,-118.3090927
12/31/2023,91780,2014,Battery Electric,OTHER/UNK,Light,12,91780,34.1015089,-118.0558587
12/31/2023,90603,2016,Battery Electric,OTHER/UNK,Light,6,90603,33.9448663,-117.9923377
12/31/2023,90277,2022,Battery Electric,FORD,Light,11,90277,33.8296245,-118.3871662
12/31/2023,90012,2019,Battery Electric,OTHER/UNK,Heavy,8,90012,34.0667289,-118.2388213
12/31/2023,91605,2023,Battery Electric,MERCEDES-BENZ,Light,110,91605,34.2069664,-118.4006571
12/31/2023,90024,2023,Battery Electric,MERCEDES-BENZ,Light,80,90024,34.0656447,-118.4352837
12/31/2023,90703,2018,Battery Electric,TESLA,Light,197,90703,33.8679584,-118.0687317
12/31/2023,90505,2018,Battery Electric,TESLA,Light,71,90505,33.8090206,-118.3477571
12/31/2023,91008,2018,Battery Electric,OTHER/UNK,Light,13,91008,34.1536308,-117.9685428
12/31/2023,90602,2018,Battery Electric,TESLA,Light,18,90602,33.9731812,-118.0233672
12/31/2023,90745,2018,Battery Electric,TESLA,Light,22,90745,33.8211807,-118.2646029
12/31/2023,90064,2019,Battery Electric,TESLA,Light,61,90064,34.0358208,-118.4265006
12/31/2023,90028,2020,Battery Electric,TESLA,Light,46,90028,34.0998114,-118.3268365
12/31/2023,90260,2021,Battery Electric,TESLA,Light,48,90260,33.8876659,-118.3495258
12/31/2023,90247,2021,Battery Electric,TESLA,Light,80,90247,33.8915773,-118.2973475
12/31/2023,91605,2021,Battery Electric,TESLA,Light,81,91605,34.2069664,-118.4006571
12/31/2023,91316,2022,Battery Electric,TESLA,Light,285,91316,34.1583267,-118.5165848
12/31/2023,90249,2022,Battery Electric,TESLA,Light,61,90249,33.9015151,-118.3170646
12/31/2023,90723,2022,Battery Electric,TESLA,Light,46,90723,33.8976503,-118.1650961
12/31/2023,90745,2023,Battery Electric,TESLA,Light,267,90745,33.8211807,-118.2646029
12/31/2023,91406,2023,Battery Electric,TESLA,Light,264,91406,34.1978905,-118.4899087
12/31/2023,90043,2023,Battery Electric,TESLA,Light,163,90043,33.9887679,-118.3352594
12/31/2023,90703,2023,Battery Electric,TESLA,Light,872,90703,33.8679584,-118.0687317
12/31/2023,90716,2018,Battery Electric,OTHER/UNK,Light,8,90716,33.8304734,-118.0729587
12/31/2023,90012,2019,Battery Electric,TESLA,Light,14,90012,34.0667289,-118.2388213
12/31/2023,91207,2022,Battery Electric,TESLA,Light,79,91207,34.1687058,-118.2447599
12/31/2023,91411,2019,Battery Electric,TESLA,Light,20,91411,34.1785171,-118.4596299
12/31/2023,90044,2018,Battery Electric,OTHER/UNK,Light,23,90044,33.9526526,-118.2920125
12/31/2023,90024,<2010,Battery Electric,OTHER/UNK,Light,1,90024,34.0656447,-118.4352837
12/31/2023,91316,2010,Battery Electric,OTHER/UNK,Light,1,91316,34.1583267,-118.5165848
12/31/2023,90715,2013,Battery Electric,OTHER/UNK,Light,5,90715,33.8403268,-118.0788295
12/31/2023,90291,2012,Battery Electric,OTHER/UNK,Light,6,90291,33.9932838,-118.4652299
12/31/2023,91204,2013,Battery Electric,OTHER/UNK,Light,2,91204,34.135557,-118.26094
12/31/2023,91030,2016,Battery Electric,TESLA,Light,14,91030,34.1103024,-118.1574383
12/31/2023,90254,2016,Battery Electric,TESLA,Light,28,90254,33.8648081,-118.3992715
12/31/2023,90272,2017,Battery Electric,TESLA,Light,45,90272,34.0793554,-118.5444933
12/31/2023,91011,2015,Battery Electric,TESLA,Light,20,91011,34.2175576,-118.2034276
12/31/2023,90069,2017,Battery Electric,TESLA,Light,12,90069,34.0939535,-118.3815305
12/31/2023,90049,2019,Battery Electric,TESLA,Light,103,90049,34.0874991,-118.4897746
12/31/2023,91024,2020,Battery Electric,OTHER/UNK,Light,17,91024,34.1717087,-118.0466075
12/31/2023,90403,2018,Battery Electric,TESLA,Light,73,90403,34.0302285,-118.4914025
12/31/2023,91436,2021,Battery Electric,TESLA,Light,234,91436,34.1521532,-118.4905353
12/31/2023,90245,2014,Battery Electric,OTHER/UNK,Light,9,90245,33.9170892,-118.4015267
12/31/2023,91402,2014,Battery Electric,OTHER/UNK,Light,3,91402,34.22409,-118.4448119
12/31/2023,91745,2020,Battery Electric,TESLA,Light,94,91745,33.9992497,-117.9722519
12/31/2023,90220,2021,Battery Electric,TESLA,Light,33,90220,33.8805843,-118.2359355
12/31/2023,91803,2021,Battery Electric,TESLA,Light,80,91803,34.0748784,-118.1462429
12/31/2023,90023,2020,Battery Electric,OTHER/UNK,Light,14,90023,34.022638,-118.1998873
12/31/2023,90045,2023,Battery Electric,TESLA,Light,1473,90045,33.9530094,-118.4002981
12/31/2023,91770,2023,Battery Electric,TESLA,Light,668,91770,34.0639147,-118.08359
12/31/2023,90505,2023,Battery Electric,TESLA,Light,361,90505,33.8090206,-118.3477571
12/31/2023,90027,2023,Battery Electric,TESLA,Light,260,90027,34.1251712,-118.2904963
12/31/2023,90807,2022,Battery Electric,TESLA,Light,97,90807,33.8309693,-118.1811384
12/31/2023,90713,2023,Battery Electric,TESLA,Light,123,90713,33.8480221,-118.1127458
12/31/2023,91601,2022,Battery Electric,TESLA,Light,141,91601,34.1682712,-118.3722557
12/31/2023,90502,2023,Battery Electric,TESLA,Light,138,90502,33.835024,-118.2929072
12/31/2023,90037,2022,Battery Electric,TESLA,Light,30,90037,34.0026603,-118.2875072
12/31/2023,91770,2011,Battery Electric,OTHER/UNK,Light,4,91770,34.0639147,-118.08359
12/31/2023,91104,2011,Battery Electric,OTHER/UNK,Light,5,91104,34.1676428,-118.1234329
12/31/2023,90220,2012,Battery Electric,OTHER/UNK,Light,1,90220,33.8805843,-118.2359355
12/31/2023,91423,2011,Battery Electric,OTHER/UNK,Light,2,91423,34.1491873,-118.4323795
12/31/2023,90745,2020,Battery Electric,OTHER/UNK,Light,15,90745,33.8211807,-118.2646029
12/31/2023,90094,2021,Battery Electric,OTHER/UNK,Light,33,90094,33.9752679,-118.4182681
12/31/2023,90046,2023,Battery Electric,BMW,Light,41,90046,34.1075914,-118.365712
12/31/2023,91504,2018,Battery Electric,OTHER/UNK,Light,14,91504,34.2135059,-118.3148031
12/31/2023,91206,2020,Battery Electric,OTHER/UNK,Light,22,91206,34.1607382,-118.2130514
12/31/2023,91605,2021,Battery Electric,OTHER/UNK,Light,26,91605,34.2069664,-118.4006571
12/31/2023,90292,2022,Battery Electric,PORSCHE,Light,11,90292,33.977027,-118.4496027
12/31/2023,91331,2016,Battery Electric,OTHER/UNK,Light,14,91331,34.2560278,-118.4193967
12/31/2023,90278,2015,Battery Electric,OTHER/UNK,Light,11,90278,33.8736054,-118.3702644
12/31/2023,90063,2023,Battery Electric,CHEVROLET,Light,25,90063,34.0452484,-118.1857803
12/31/2023,91803,2023,Battery Electric,CHEVROLET,Light,12,91803,34.0748784,-118.1462429
12/31/2023,90026,2019,Battery Electric,CHEVROLET,Light,14,90026,34.0788503,-118.2637062
12/31/2023,90066,2020,Battery Electric,CHEVROLET,Light,16,90066,34.0016696,-118.4310061
12/31/2023,90039,2020,Battery Electric,CHEVROLET,Light,16,90039,34.1124562,-118.261548
12/31/2023,90230,2019,Battery Electric,CHEVROLET,Light,11,90230,33.9969705,-118.3947783
12/31/2023,90057,2019,Battery Electric,CHEVROLET,Light,41,90057,34.0620568,-118.2770492
12/31/2023,90026,2020,Battery Electric,CHEVROLET,Light,15,90026,34.0788503,-118.2637062
12/31/2023,91731,2019,Battery Electric,OTHER/UNK,Light,15,91731,34.0791547,-118.0404903
12/31/2023,90013,2013,Battery Electric,OTHER/UNK,Light,1,90013,34.0443117,-118.2400266
12/31/2023,90023,2019,Battery Electric,OTHER/UNK,Light,10,90023,34.022638,-118.1998873
12/31/2023,90501,2023,Battery Electric,VOLKSWAGEN,Light,11,90501,33.8336078,-118.3142124
12/31/2023,91024,2014,Battery Electric,OTHER/UNK,Light,7,91024,34.1717087,-118.0466075
12/31/2023,90007,2014,Battery Electric,OTHER/UNK,Light,2,90007,34.0281645,-118.2848289
12/31/2023,91505,2015,Battery Electric,OTHER/UNK,Light,16,91505,34.1758872,-118.3469255
12/31/2023,91016,2023,Battery Electric,FORD,Light,13,91016,34.1524939,-118.0006547
12/31/2023,91001,2023,Battery Electric,FORD,Light,14,91001,34.1951937,-118.138598
12/31/2023,91406,2023,Battery Electric,FORD,Light,12,91406,34.1978905,-118.4899087
12/31/2023,90631,2022,Battery Electric,FORD,Light,18,90631,33.9426577,-117.9512598
12/31/2023,91016,2022,Battery Electric,FORD,Light,11,91016,34.1524939,-118.0006547
12/31/2023,90638,2023,Battery Electric,MERCEDES-BENZ,Light,11,90638,33.9023657,-118.0090907
12/31/2023,90048,2012,Battery Electric,OTHER/UNK,Light,1,90048,34.0728769,-118.3726545
12/31/2023,90018,2018,Battery Electric,TESLA,Light,11,90018,34.028632,-118.3173467
12/31/2023,90041,2018,Battery Electric,TESLA,Light,49,90041,34.137546,-118.2074407
12/31/2023,90032,2019,Battery Electric,TESLA,Light,23,90032,34.0793131,-118.1783356
12/31/2023,90706,2019,Battery Electric,TESLA,Light,31,90706,33.8880236,-118.1270875
12/31/2023,90036,2019,Battery Electric,TESLA,Light,48,90036,34.070178,-118.3497584
12/31/2023,91706,2019,Battery Electric,TESLA,Light,31,91706,34.096216,-117.9686189
12/31/2023,91733,2019,Battery Electric,TESLA,Light,17,91733,34.0454566,-118.0530828
12/31/2023,91776,2020,Battery Electric,TESLA,Light,47,91776,34.0898428,-118.0951733
12/31/2023,91103,2020,Battery Electric,TESLA,Light,49,91103,34.1674269,-118.164447
12/31/2023,90026,2021,Battery Electric,TESLA,Light,146,90026,34.0788503,-118.2637062
12/31/2023,90303,2021,Battery Electric,OTHER/UNK,Light,8,90303,33.9360043,-118.3311555
12/31/2023,90302,2022,Battery Electric,TESLA,Light,45,90302,33.9747266,-118.3556587
12/31/2023,90041,2020,Battery Electric,TESLA,Light,19,90041,34.137546,-118.2074407
12/31/2023,90019,2013,Battery Electric,OTHER/UNK,Light,3,90019,34.0486264,-118.3388842
12/31/2023,90056,2018,Battery Electric,OTHER/UNK,Light,12,90056,33.9935808,-118.3688386
12/31/2023,91204,2020,Battery Electric,OTHER/UNK,Light,8,91204,34.135557,-118.26094
12/31/2023,90602,2014,Battery Electric,OTHER/UNK,Light,4,90602,33.9731812,-118.0233672
12/31/2023,91790,2012,Battery Electric,OTHER/UNK,Light,2,91790,34.0672293,-117.9378608
12/31/2023,90805,2011,Battery Electric,OTHER/UNK,Light,5,90805,33.8649374,-118.1805268
12/31/2023,91206,2011,Battery Electric,OTHER/UNK,Light,2,91206,34.1607382,-118.2130514
12/31/2023,90249,2011,Battery Electric,OTHER/UNK,Light,2,90249,33.9015151,-118.3170646
12/31/2023,90631,2011,Battery Electric,OTHER/UNK,Light,1,90631,33.9426577,-117.9512598
12/31/2023,90045,2011,Battery Electric,OTHER/UNK,Light,4,90045,33.9530094,-118.4002981
12/31/2023,90024,2011,Battery Electric,OTHER/UNK,Light,2,90024,34.0656447,-118.4352837
12/31/2023,90605,2014,Battery Electric,OTHER/UNK,Light,8,90605,33.9520628,-118.0208881
12/31/2023,90002,2016,Battery Electric,OTHER/UNK,Light,4,90002,33.9489868,-118.2467796
12/31/2023,91746,2021,Battery Electric,OTHER/UNK,Light,3,91746,34.0439099,-117.987809
12/31/2023,91011,2024,Battery Electric,BMW,Light,11,91011,34.2175576,-118.2034276
12/31/2023,90049,2021,Battery Electric,PORSCHE,Light,26,90049,34.0874991,-118.4897746
12/31/2023,91436,2022,Battery Electric,PORSCHE,Light,13,91436,34.1521532,-118.4905353
12/31/2023,90041,2021,Battery Electric,VOLKSWAGEN,Light,12,90041,34.137546,-118.2074407
12/31/2023,90066,2017,Battery Electric,CHEVROLET,Light,16,90066,34.0016696,-118.4310061
12/31/2023,91770,2022,Battery Electric,CHEVROLET,Light,27,91770,34.0639147,-118.08359
12/31/2023,90095,2020,Battery Electric,OTHER/UNK,Light,5,90095,34.0711826,-118.4434044
12/31/2023,90277,2019,Battery Electric,CHEVROLET,Light,13,90277,33.8296245,-118.3871662
12/31/2023,91406,2022,Battery Electric,CHEVROLET,Light,13,91406,34.1978905,-118.4899087
12/31/2023,90241,2021,Battery Electric,OTHER/UNK,Heavy,1,90241,33.9407201,-118.1295825
12/31/2023,90640,2013,Battery Electric,OTHER/UNK,Light,3,90640,34.0150099,-118.1110508
12/31/2023,90034,2014,Battery Electric,OTHER/UNK,Light,8,90034,34.0306239,-118.3993545
12/31/2023,91001,2023,Battery Electric,VOLKSWAGEN,Light,29,91001,34.1951937,-118.138598
12/31/2023,90049,2014,Battery Electric,OTHER/UNK,Light,5,90049,34.0874991,-118.4897746
12/31/2023,90068,2023,Battery Electric,MERCEDES-BENZ,Light,11,90068,34.1279717,-118.3290444
12/31/2023,91602,2019,Battery Electric,TESLA,Light,25,91602,34.1508283,-118.3662569
12/31/2023,90016,2019,Battery Electric,TESLA,Light,36,90016,34.0287688,-118.3542922
12/31/2023,90808,2019,Battery Electric,TESLA,Light,46,90808,33.8240614,-118.1123209
12/31/2023,90210,<2010,Battery Electric,OTHER/UNK,Light,4,90210,34.1025082,-118.4150723
12/31/2023,90403,2013,Battery Electric,TESLA,Light,12,90403,34.0302285,-118.4914025
12/31/2023,90713,2012,Battery Electric,OTHER/UNK,Light,3,90713,33.8480221,-118.1127458
12/31/2023,91107,2016,Battery Electric,TESLA,Light,18,91107,34.1592511,-118.0868585
12/31/2023,91214,2011,Battery Electric,OTHER/UNK,Light,5,91214,34.2375495,-118.2478097
12/31/2023,90245,2012,Battery Electric,OTHER/UNK,Light,4,90245,33.9170892,-118.4015267
12/31/2023,90032,2011,Battery Electric,OTHER/UNK,Light,2,90032,34.0793131,-118.1783356
12/31/2023,90502,2011,Battery Electric,OTHER/UNK,Light,1,90502,33.835024,-118.2929072
12/31/2023,91406,2023,Battery Electric,HYUNDAI,Light,21,91406,34.1978905,-118.4899087
12/31/2023,90027,2023,Battery Electric,HYUNDAI,Light,15,90027,34.1251712,-118.2904963
12/31/2023,90807,2022,Battery Electric,KIA,Light,14,90807,33.8309693,-118.1811384
12/31/2023,91780,2023,Battery Electric,MERCEDES-BENZ,Light,11,91780,34.1015089,-118.0558587
12/31/2023,90266,2022,Battery Electric,AUDI,Light,26,90266,33.8916143,-118.4033236
12/31/2023,91436,2023,Battery Electric,AUDI,Light,18,91436,34.1521532,-118.4905353
12/31/2023,90272,2019,Battery Electric,AUDI,Light,11,90272,34.0793554,-118.5444933
12/31/2023,91020,2015,Battery Electric,OTHER/UNK,Light,1,91020,34.2113702,-118.2306878
12/31/2023,90063,2017,Battery Electric,CHEVROLET,Light,15,90063,34.0452484,-118.1857803
12/31/2023,90501,2023,Battery Electric,CHEVROLET,Light,11,90501,33.8336078,-118.3142124
12/31/2023,90064,2023,Battery Electric,CHEVROLET,Light,14,90064,34.0358208,-118.4265006
12/31/2023,90031,2019,Battery Electric,CHEVROLET,Light,11,90031,34.0812331,-118.2108252
12/31/2023,90012,2020,Battery Electric,CHEVROLET,Light,25,90012,34.0667289,-118.2388213
12/31/2023,90808,2020,Battery Electric,CHEVROLET,Light,15,90808,33.8240614,-118.1123209
12/31/2023,91214,2023,Battery Electric,CHEVROLET,Light,24,91214,34.2375495,-118.2478097
12/31/2023,91010,2018,Battery Electric,OTHER/UNK,Heavy,2,91010,34.1411345,-117.9591773
12/31/2023,91020,2014,Battery Electric,OTHER/UNK,Light,1,91020,34.2113702,-118.2306878
12/31/2023,90022,2014,Battery Electric,OTHER/UNK,Light,2,90022,34.024529,-118.1560593
12/31/2023,91745,2022,Battery Electric,FORD,Light,11,91745,33.9992497,-117.9722519
12/31/2023,90605,2020,Battery Electric,TESLA,Light,23,90605,33.9520628,-118.0208881
12/31/2023,91606,2019,Battery Electric,TESLA,Light,22,91606,34.1865232,-118.3886066
12/31/2023,90061,2021,Battery Electric,TESLA,Light,13,90061,33.9203522,-118.2739342
12/31/2023,90232,<2010,Battery Electric,OTHER/UNK,Light,1,90232,34.0186473,-118.3915775
12/31/2023,90049,<2010,Battery Electric,OTHER/UNK,Light,1,90049,34.0874991,-118.4897746
12/31/2023,90304,2013,Battery Electric,OTHER/UNK,Light,1,90304,33.9373602,-118.3587951
12/31/2023,90068,2015,Battery Electric,TESLA,Light,11,90068,34.1279717,-118.3290444
12/31/2023,90303,2015,Battery Electric,OTHER/UNK,Light,1,90303,33.9360043,-118.3311555
12/31/2023,90292,2023,Battery Electric,RIVIAN,Light,12,90292,33.977027,-118.4496027
12/31/2023,90065,2011,Battery Electric,OTHER/UNK,Light,6,90065,34.1086636,-118.2281108
12/31/2023,91506,2011,Battery Electric,OTHER/UNK,Light,3,91506,34.1713096,-118.3238268
12/31/2023,91401,2011,Battery Electric,OTHER/UNK,Light,1,91401,34.178044,-118.4318859
12/31/2023,90027,2011,Battery Electric,OTHER/UNK,Light,2,90027,34.1251712,-118.2904963
12/31/2023,90601,2011,Battery Electric,OTHER/UNK,Light,4,90601,34.0078375,-118.032873
12/31/2023,91607,2011,Battery Electric,OTHER/UNK,Light,1,91607,34.1663458,-118.399864
12/31/2023,91042,2023,Battery Electric,KIA,Light,16,91042,34.306863,-118.2570043
12/31/2023,91606,2023,Battery Electric,BMW,Light,15,91606,34.1865232,-118.3886066
12/31/2023,91001,2017,Battery Electric,CHEVROLET,Light,18,91001,34.1951937,-118.138598
12/31/2023,90012,2017,Battery Electric,CHEVROLET,Light,74,90012,34.0667289,-118.2388213
12/31/2023,90601,2018,Battery Electric,CHEVROLET,Light,11,90601,34.0078375,-118.032873
12/31/2023,90266,2020,Battery Electric,CHEVROLET,Light,17,90266,33.8916143,-118.4033236
12/31/2023,91601,2023,Battery Electric,VOLKSWAGEN,Light,18,91601,34.1682712,-118.3722557
12/31/2023,90245,2023,Battery Electric,VOLVO,Heavy,12,90245,33.9170892,-118.4015267
12/31/2023,91331,2019,Battery Electric,TESLA,Light,17,91331,34.2560278,-118.4193967
12/31/2023,90025,<2010,Battery Electric,OTHER/UNK,Light,1,90025,34.0455351,-118.4458117
12/31/2023,90808,2016,Battery Electric,TESLA,Light,12,90808,33.8240614,-118.1123209
12/31/2023,90066,2016,Battery Electric,TESLA,Light,12,90066,34.0016696,-118.4310061
12/31/2023,91436,2015,Battery Electric,TESLA,Light,14,91436,34.1521532,-118.4905353
12/31/2023,90405,2014,Battery Electric,TESLA,Light,12,90405,34.0110566,-118.4722614
12/31/2023,90066,2023,Battery Electric,RIVIAN,Light,29,90066,34.0016696,-118.4310061
12/31/2023,90056,2011,Battery Electric,OTHER/UNK,Light,2,90056,33.9935808,-118.3688386
12/31/2023,90501,2011,Battery Electric,OTHER/UNK,Light,4,90501,33.8336078,-118.3142124
12/31/2023,91745,2023,Battery Electric,TOYOTA,Light,13,91745,33.9992497,-117.9722519
12/31/2023,90230,2023,Battery Electric,HYUNDAI,Light,12,90230,33.9969705,-118.3947783
12/31/2023,90046,2022,Battery Electric,KIA,Light,13,90046,34.1075914,-118.365712
12/31/2023,90755,2019,Battery Electric,OTHER/UNK,Heavy,2,90755,33.8027151,-118.1674577
12/31/2023,90077,2024,Battery Electric,BMW,Light,11,90077,34.1054039,-118.4559539
12/31/2023,90033,2014,Battery Electric,OTHER/UNK,Light,1,90033,34.051189,-118.2116184
12/31/2023,91201,2023,Battery Electric,BMW,Light,21,91201,34.1703805,-118.2889622
12/31/2023,90067,2023,Battery Electric,BMW,Light,13,90067,34.0564373,-118.4136903
12/31/2023,90012,2019,Battery Electric,BMW,Light,100,90012,34.0667289,-118.2388213
12/31/2023,90019,2022,Battery Electric,VOLKSWAGEN,Light,12,90019,34.0486264,-118.3388842
12/31/2023,91331,2017,Battery Electric,OTHER/UNK,Light,13,91331,34.2560278,-118.4193967
12/31/2023,90230,2016,Battery Electric,OTHER/UNK,Light,24,90230,33.9969705,-118.3947783
12/31/2023,90710,2013,Battery Electric,OTHER/UNK,Light,2,90710,33.7980659,-118.2992177
12/31/2023,90603,2012,Battery Electric,OTHER/UNK,Light,4,90603,33.9448663,-117.9923377
12/31/2023,90712,2022,Battery Electric,OTHER/UNK,Light,41,90712,33.848954,-118.1468692
12/31/2023,91607,2022,Battery Electric,OTHER/UNK,Light,81,91607,34.1663458,-118.399864
12/31/2023,90638,2022,Battery Electric,OTHER/UNK,Light,44,90638,33.9023657,-118.0090907
12/31/2023,91107,2023,Battery Electric,OTHER/UNK,Light,127,91107,34.1592511,-118.0868585
12/31/2023,90240,2023,Battery Electric,OTHER/UNK,Light,70,90240,33.9563764,-118.1180141
